관광지명,주소,타입,경도,위도,firstimage,tel
경회루,서울특별시 노원구 동일로 1005 (공릉동),39,127.0745301956,37.6199803173,http://tong.visitkorea.or.kr/cms/resource/38/2842438_image2_1.jpg,
경희궁,서울특별시 종로구 새문안로 45,12,126.9685079323,37.5704425020,http://tong.visitkorea.or.kr/cms/resource/37/3482237_image2_1.jpg,
경희궁 숭정전,서울특별시 중구 장충동2가,12,127.0011136538,37.5577528954,http://tong.visitkorea.or.kr/cms/resource/95/1569195_image2_1.jpg,
경희궁 흥화문,서울특별시 종로구 새문안로 55 (신문로2가),12,126.9707771853,37.5698981615,http://tong.visitkorea.or.kr/cms/resource/55/3384855_image2_1.JPG,
경희궁공원,서울특별시 종로구 새문안로 55 (신문로2가),12,126.9707771853,37.5698981615,http://tong.visitkorea.or.kr/cms/resource/98/3531398_image2_1.jpg,
경희대학교 자연사박물관,서울특별시 동대문구 경희대로 26 (회기동),14,127.0527301456,37.5939357294,http://tong.visitkorea.or.kr/cms/resource/01/3540401_image2_1.jpg,
경희대학교 중앙박물관,서울특별시 동대문구 경희대로 26 (회기동),14,117.9925662504,19.6944274800,http://tong.visitkorea.or.kr/cms/resource/63/3505463_image2_1.jpg,
계남근린공원,서울특별시 양천구 중앙로17길 21 (신정동),12,117.9925662504,19.6944274800,http://tong.visitkorea.or.kr/cms/resource/26/3568226_image2_1.jpg,
계남근린공원,서울특별시 양천구 중앙로17길 21 (신정동),12,117.9925662504,19.6944274800,http://tong.visitkorea.or.kr/cms/resource/03/3432303_image2_1.jpg,
계동배렴가옥,서울특별시 종로구 계동길 89 (계동),12,126.9867059647,37.5813498946,http://tong.visitkorea.or.kr/cms/resource/73/3045073_image2_1.jpg,
계림식당,서울특별시 종로구 돈화문로4길 39,39,126.9945027934,37.5701624455,http://tong.visitkorea.or.kr/cms/resource/71/2367771_image2_1.jpg,02-2263-6658
계월,서울특별시 성동구 성덕정3길 8 (성수동1가),39,127.0476515952,37.5396169495,http://tong.visitkorea.or.kr/cms/resource/44/2895144_image2_1.JPG,
계자람,서울특별시 성동구 성덕정17길 5 (성수동2가),39,127.0551704068,37.5378061841,http://tong.visitkorea.or.kr/cms/resource/51/2901351_image2_1.jpg,
고궁마실,서울특별시 종로구 창경궁로 229,38,126.9978910234,37.5825082936,,
고기다,서울특별시 성동구 성수일로12길 20 (성수동2가),39,127.0532647290,37.5482271614,http://tong.visitkorea.or.kr/cms/resource/65/2901365_image2_1.jpg,
고기창고,서울특별시 서대문구 연세로7길 34-4,39,126.9350252293,37.5578433666,,02-323-9090
고깃집열,서울특별시 서초구 서초대로78길 48 (서초동),39,127.0286212989,37.4935414029,http://tong.visitkorea.or.kr/cms/resource/93/3587093_image2_1.jpg,
고당기념관,서울특별시 중구 수표로 48-2,14,126.9901283238,37.5655129077,,
고당조만식선생동상,서울특별시 광진구 능동로 216,12,127.0771625000,37.5500801547,,
고덕사회체육센터,서울특별시 강동구 구천면로93길 12 (상일동),28,127.1687596859,37.5512288958,http://tong.visitkorea.or.kr/cms/resource/82/3413882_image2_1.jpg,
고도식,서울특별시 송파구 백제고분로45길 28 (송파동),39,127.1086829802,37.5104019962,http://tong.visitkorea.or.kr/cms/resource/70/2844670_image2_1.jpg,
고두리 용산점,서울특별시 용산구 한강대로39길 10,39,126.9686007095,37.5308748789,,
고디바_코엑스몰,"서울특별시 강남구 영동대로 513(삼성동,코엑스몰지하1층 112호)",38,127.0592179950,37.5119175967,http://tong.visitkorea.or.kr/cms/resource/72/2879872_image2_1.jpg,
고라니커피클럽,서울특별시 용산구 한강대로 262 (남영동),39,126.9732138716,37.5417237015,,
고래불,서울특별시 강남구 논현로79길 62 (역삼동),39,127.0339707338,37.4963300643,http://tong.visitkorea.or.kr/cms/resource/01/3584401_image2_1.jpg,
고려대학교 박물관,서울특별시 성북구 안암로 145 (안암동5가),14,127.0340403438,37.5882471654,http://tong.visitkorea.or.kr/cms/resource/24/3540424_image2_1.jpg,
고려대학교 서울캠퍼스화정체육관,서울특별시 성북구 개운사2길 48 (안암동5가),14,127.0274353378,37.5900912767,http://tong.visitkorea.or.kr/cms/resource/39/3084439_image2_1.JPG,
고려삼계탕,서울특별시 중구 서소문로11길 1 (서소문동),39,126.9729271831,37.5630517738,,
고려정,서울특별시 영등포구 국제금융로6길 30 (여의도동),39,126.9266186801,37.5217751850,http://tong.visitkorea.or.kr/cms/resource/51/2663451_image2_1.jpg,
고른햇살,서울특별시 성북구 개운사길 14,39,127.0294741271,37.5870583326,http://tong.visitkorea.or.kr/cms/resource/47/2839047_image2_1.jpg,
고미정,서울특별시 서대문구 연희로26길 28 (연희동),39,126.9370385134,37.5727583353,http://tong.visitkorea.or.kr/cms/resource/06/2900306_image2_1.jpg,
고바우소곱창,서울특별시 노원구 동일로217가길 39,39,127.0582501786,37.6531289469,,02-938-5142
고봉삼계탕,서울특별시 중구 명동7길 21 2층,39,126.9838928014,37.5647906569,,02-756-2300
고분다리전통시장,서울특별시 강동구 구천면로34길 8 (천호동),38,127.1316577579,37.5424098057,http://tong.visitkorea.or.kr/cms/resource/31/3571731_image2_1.jpg,
고성막국수,서울특별시 강서구 방화대로49길 6-7,39,126.8161299653,37.5774278543,,02-2665-1205
고세,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/85/3313885_image2_1.jpeg,
고세 현대가든파이브,서울특별시 송파구 충민로66 3층,38,127.1249768726,37.4776672007,,
고센인코퍼레이티드 청담점,서울특별시 강남구 선릉로158길 18,39,127.0414470115,37.5252601720,http://tong.visitkorea.or.kr/cms/resource/86/2849286_image2_1.jpg,
고양이똥,서울특별시 강서구 공항대로59가길 13,39,126.8646540296,37.5520955538,,
고운 돈카츠,서울특별시 성동구 아차산로 92 (성수동2가),39,127.0542591799,37.5448053547,http://tong.visitkorea.or.kr/cms/resource/76/2901376_image2_1.jpg,
고은,"서울특별시 종로구 동숭4나길 25 (동숭동, 상일아트빌라)",32,127.0055403052,37.5832500110,,010-4353-0917
고이비토 강남본점,서울특별시 서초구 반포대로 310-3,38,127.0009651095,37.5067838133,http://tong.visitkorea.or.kr/cms/resource/05/2889105_image2_1.jpg,
고척 스카이돔,서울특별시 구로구 경인로 430 (고척동),28,126.8668969788,37.4992128511,http://tong.visitkorea.or.kr/cms/resource/29/3082829_image2_1.jpg,
고척근린공원,서울특별시 구로구 고척로45길 39 (고척동),12,126.8533341175,37.5066367467,http://tong.visitkorea.or.kr/cms/resource/27/3400227_image2_1.JPG,
고척근린시장,서울특별시 구로구 고척로32길 11-3 (고척동),38,126.8498040086,37.5021872007,http://tong.visitkorea.or.kr/cms/resource/74/3463574_image2_1.jpg,
고척동 고인돌,서울특별시 구로구 고척동,12,126.8473068338,37.5086169645,http://tong.visitkorea.or.kr/cms/resource/28/3401728_image2_1.JPG,
고촌이종근기념관,서울특별시 서대문구 충정로 8,12,126.9631392793,37.5597464264,http://tong.visitkorea.or.kr/cms/resource/45/3462945_image2_1.jpg,
고카페 용산아이파크몰점,서울특별시 용산구 한강대로23길 55 (한강로3가),39,126.9647566449,37.5298249324,http://tong.visitkorea.or.kr/cms/resource/60/3446560_image2_1.jpg,02-2012-2189
고투몰(강남터미널 지하쇼핑몰),서울특별시 서초구 신반포로 지하200 (잠원동),38,127.0050675283,37.5062728353,http://tong.visitkorea.or.kr/cms/resource/15/3503415_image2_1.jpg,02-535-8182
고풍스러움이 흐르는 북촌,,25,126.9886864194,37.5785335900,http://tong.visitkorea.or.kr/cms/resource/82/893882_image2_1.jpg,
고하송진우선생동상,서울특별시 광진구 능동로 216 (능동),12,127.0762792676,37.5493552228,http://tong.visitkorea.or.kr/cms/resource/97/3466797_image2_1.jpg,
골드피쉬 딤섬퀴진,서울특별시 강남구 압구정로48길 35 (신사동),39,127.0371223814,37.5261238830,http://tong.visitkorea.or.kr/cms/resource/06/2869806_image2_1.jpg,
골든듀 디큐브시티,서울특별시 구로구 경인로 662,38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/62/2880162_image2_1.jpg,
골든듀 롯데본점,서울특별시 중구 남대문로 81,38,126.9817485525,37.5647822864,http://tong.visitkorea.or.kr/cms/resource/32/2888332_image2_1.jpg,
골든듀 롯데잠실,서울특별시 송파구 올림픽로 240,38,127.0976311526,37.5123821225,,
골든듀 현대신촌,서울특별시 서대문구 신촌로 83,38,126.9358252045,37.5561435782,http://tong.visitkorea.or.kr/cms/resource/63/2888363_image2_1.jpg,
골든블루마리나,서울특별시 서초구 올림픽대로 2085-14,28,126.9959959554,37.5125052818,http://tong.visitkorea.or.kr/cms/resource/00/2647700_image2_1.jpg,
골목떡볶이,서울특별시 송파구 문정로1길 33,39,127.1234850164,37.4891019577,http://tong.visitkorea.or.kr/cms/resource/59/2834559_image2_1.jpg,
골목안경 논현,서울특별시 강남구 학동로33길 15,38,127.0323092246,37.5157416692,http://tong.visitkorea.or.kr/cms/resource/62/2889262_image2_1.jpg,
골목집,서울특별시 영등포구 도림로125길 34 (문래동2가),39,126.8931053057,37.5133061252,http://tong.visitkorea.or.kr/cms/resource/74/2782574_image2_1.jpg,
골프샵,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/42/3314542_image2_1.jpg,
골프존마켓,서울특별시 용산구 한강대로 405 (동자동),38,126.9717469660,37.5548915897,http://tong.visitkorea.or.kr/cms/resource/11/3312911_image2_1.jpg,
골프존마켓 당산,"서울특별시 영등포구 선유로 233 (양평동4가,누리빌딩) 1층",38,126.8958516947,37.5340065474,,
골프존마켓 압구정,"서울특별시 강남구 도산대로 172 (논현동), 13호(논현동)",38,127.0275123442,37.5190939714,http://tong.visitkorea.or.kr/cms/resource/18/2889418_image2_1.jpg,
골프존마켓 약수,서울특별시 중구 동호로 214 (신당동),38,127.0094962441,37.5570170202,http://tong.visitkorea.or.kr/cms/resource/43/2878743_image2_1.jpg,
골프존마켓 잠실,서울특별시 송파구 삼전로 71 (잠실동),38,127.0885155148,37.5053355548,http://tong.visitkorea.or.kr/cms/resource/14/2879314_image2_1.jpg,
곰곰하우스,서울특별시 종로구 계동길 85-15 (계동),32,126.9864726513,37.5813971066,,010-9122-6933
곰국시집,서울특별시 중구 무교로 24 (무교동),39,126.9794958849,37.5681540761,http://tong.visitkorea.or.kr/cms/resource/18/3474918_image2_1.jpg,02-756-3249~50
곰바위,서울특별시 강남구 영동대로115길 10 (삼성동),39,127.0588318325,37.5149422384,,02-511-0068
공공미술 빛조각축제 <노원 달빛산책>,서울특별시 노원구 동일로 1322-70 (상계동),15,127.0657023804,37.6494961706,http://tong.visitkorea.or.kr/cms/resource/35/3547735_image2_1.jpg,02-2289-3466
공공한옥 밤마실,서울특별시 종로구 계동길 37 (계동),15,126.9867060298,37.5790529392,http://tong.visitkorea.or.kr/cms/resource/74/3490774_image2_1.jpg,02-741-1033
공근혜갤러리,서울특별시 종로구 삼청로7길 38 (삼청동),14,126.9796815273,37.5840827831,http://tong.visitkorea.or.kr/cms/resource/86/3095786_image2_1.jpg,
공기(Gongi),서울특별시 용산구 이태원로45길 4,39,126.9993644218,37.5362525840,http://tong.visitkorea.or.kr/cms/resource/18/3572218_image2_1.jpg,
공덕동 족발골목,서울특별시 마포구 만리재로 19 (공덕동),12,126.9533433790,37.5445785695,http://tong.visitkorea.or.kr/cms/resource/23/3384423_image2_1.JPG,
공릉동도깨비시장,서울특별시 노원구 동일로180길 53 (공릉동),38,127.0771743155,37.6229161347,http://tong.visitkorea.or.kr/cms/resource/99/2779699_image2_1.jpg,
공평도시유적전시관,서울특별시 종로구 우정국로 26,14,126.9835704148,37.5716231906,http://tong.visitkorea.or.kr/cms/resource/18/3514018_image2_1.jpg,
공푸,서울특별시 성북구 삼선교로24길 29,39,127.0161225147,37.5888662157,http://tong.visitkorea.or.kr/cms/resource/65/2839065_image2_1.jpg,
과거와 현재의 시간이 겹쳐진 부암동길,,25,126.9685023578,37.5711257558,http://tong.visitkorea.or.kr/cms/resource/14/572314_image2_1.jpg,
관문사(서울),서울특별시 서초구 바우뫼로7길 111,12,127.0222641043,37.4737408098,http://tong.visitkorea.or.kr/cms/resource/03/3393103_image2_1.JPG,
관숙,서울특별시 마포구 백범로15길 27 (대흥동),32,126.9431719619,37.5488806651,,0507-1403-9314
관악강감찬축제,서울특별시 관악구 낙성대로 77 (봉천동),15,126.9587338341,37.4716399155,http://tong.visitkorea.or.kr/cms/resource/75/3528275_image2_1.JPG,02-828-5767
관악구민운동장,서울특별시 관악구 낙성대로 40-1 (봉천동),28,117.9925662504,19.6944274800,http://tong.visitkorea.or.kr/cms/resource/61/3463661_image2_1.jpg,
관악도시농업공원,서울특별시 관악구 광신길 142 (신림동),12,126.9271202346,37.4649234640,http://tong.visitkorea.or.kr/cms/resource/77/3428277_image2_1.jpg,
관악문화원,서울특별시 관악구 신림로3길 35 (신림동),14,126.9448852069,37.4676512424,http://tong.visitkorea.or.kr/cms/resource/07/3476907_image2_1.JPG,
관악별빛산책,서울특별시 관악구 신림동 1642-7,15,126.9276196866,37.4827825101,http://tong.visitkorea.or.kr/cms/resource/88/3580588_image2_1.jpg,02-828-5743
관악산,서울특별시 관악구 관악로,12,126.9540987991,37.4484036407,http://tong.visitkorea.or.kr/cms/resource/74/3589374_image2_1.jpg,
관악산 낙성대공원,서울특별시 관악구 낙성대로 77,12,126.9602475997,37.4711316683,http://tong.visitkorea.or.kr/cms/resource/63/3503463_image2_1.jpg,
관악산 무장애숲길,서울특별시 관악구 관악산나들길 149 (신림동),28,126.9457660204,37.4556526509,http://tong.visitkorea.or.kr/cms/resource/09/3502109_image2_1.jpeg,
관악산 선우공원,서울특별시 관악구 문성로16다길 133-17 (신림동),12,126.9125881016,37.4692949186,http://tong.visitkorea.or.kr/cms/resource/67/3503467_image2_1.jpg,
관악산 호수공원,서울특별시 관악구 신림동,12,126.9473157972,37.4585523416,http://tong.visitkorea.or.kr/cms/resource/24/3540224_image2_1.jpg,
관악산자연공원,서울특별시 관악구 신림동,12,126.9455546273,37.4663402951,http://tong.visitkorea.or.kr/cms/resource/38/3081138_image2_1.JPG,
관악신사시장,서울특별시 관악구 신사로14길 56,38,126.9178454723,37.4865096802,http://tong.visitkorea.or.kr/cms/resource/17/3521417_image2_1.jpg,
관악아트홀,서울특별시 관악구 신림로3길 35 (신림동),14,126.9448852069,37.4676512424,http://tong.visitkorea.or.kr/cms/resource/42/3081142_image2_1.JPG,
관악청소년센터,서울특별시 관악구 신림로23길 17 (신림동),28,126.9350193668,37.4702146570,http://tong.visitkorea.or.kr/cms/resource/65/3589365_image2_1.jpg,
관음사(서울),서울특별시 관악구 승방1길 109-80,12,126.9765239933,37.4676601403,http://tong.visitkorea.or.kr/cms/resource/59/3526759_image2_1.JPG,
관음사국기봉,서울특별시 관악구 신림동,12,126.9383143508,37.4403515161,http://tong.visitkorea.or.kr/cms/resource/56/2796456_image2_1.jpg,
관훈동 민씨 가옥 (구 부마도위박영효가옥),서울특별시 중구 퇴계로34길 28,12,126.9935754302,37.5585082277,http://tong.visitkorea.or.kr/cms/resource/88/3077788_image2_1.JPG,
광나루안전체험관,서울특별시 광진구 능동로 238,12,127.0771624650,37.5513105664,http://tong.visitkorea.or.kr/cms/resource/02/3540002_image2_1.jpg,
광나루자전거공원,서울특별시 강동구 선사로 83-19 (천호동),12,127.1179978077,37.5453008895,http://tong.visitkorea.or.kr/cms/resource/16/3065916_image2_1.jpg,
광나루한강공원,서울특별시 강동구 선사로 83-106 (암사동),12,127.1222639517,37.5500198634,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,
광나루한강공원 암사생태공원,서울특별시 강동구 선사로 83-106 (암사동),12,127.1222639517,37.5500198634,http://tong.visitkorea.or.kr/cms/resource/41/3508141_image2_1.jpg,
광림 아트센터 BBCH홀,서울특별시 강남구 논현로163길 33 (신사동),14,127.0255957142,37.5239489286,http://tong.visitkorea.or.kr/cms/resource/71/3080571_image2_1.JPG,
광림아트센터 장천홀,서울특별시 강남구 압구정로22길 21 (신사동),14,127.0265567282,37.5243155698,,
광무대 목요풍류,서울특별시 종로구 종로 272 (종로6가),15,127.0081070890,37.5708709408,http://tong.visitkorea.or.kr/cms/resource/34/3484034_image2_1.jpg,02-580-3276
